Id,Title,Type,Release_Year,Genres,Production_Countries,IMDB_Score,IMDB_Popularity
tm22558,Mukhsin,MOVIE,2006,Comedy,MY,7.3,2.223
ts39604,TheHospital,SHOW,2006,Drama,TW,7.4,5.066
tm39030,CasinoRoyale,MOVIE,2006,Action,DE,8.0,40.164
tm20959,ThePursuitofHappyness,MOVIE,2006,Drama,US,8.0,47.893
ts19384,ALionintheHouse,SHOW,2006,Documentation,US,6.5,1.487
tm25029,EternalSummer,MOVIE,2006,Romance,TW,7.0,5.577
tm33981,BonCopBadCop,MOVIE,2006,Comedy,CA,6.5,7.956
tm32919,BloodDiamond,MOVIE,2006,Drama,DE,8.0,47.39
ts52849,HorridHenry,SHOW,2006,Animation,GB,6.3,2.36
tm21155,Falafel,MOVIE,2006,Drama,LB,6.7,1.152
tm32885,RangDeBasanti,MOVIE,2006,Drama,IN,8.1,6.848
tm25842,ALionintheHouse,MOVIE,2006,Documentation,US,8.7,2.821
ts63295,Vientosdeagua,SHOW,2006,Drama,AR,8.8,1.41
tm22342,WaistDeep,MOVIE,2006,Thriller,US,5.8,15.58
tm23935,TheLakeHouse,MOVIE,2006,Drama,US,6.8,16.31
tm22989,JimGaffigan:BeyondthePale,MOVIE,2006,Comedy,US,7.8,4.112
ts12787,CodeGeass:LelouchoftheRebellion,SHOW,2006,Scifi,JP,8.7,35.011
ts20604,FridayNightLights,SHOW,2006,Drama,US,8.7,19.681
tm22493,KattWilliams:ThePimpChroniclesPt.1,MOVIE,2006,Comedy,US,7.6,3.787
tm22540,PhirHeraPheri,MOVIE,2006,Comedy,IN,7.1,8.428
tm22636,TrailerParkBoys:TheMovie,MOVIE,2006,Comedy,CA,7.1,6.191
ts11313,DEATHNOTE,SHOW,2006,Animation,JP,9.0,120.545
tm30170,Don,MOVIE,2006,Thriller,IN,7.1,8.892
tm23441,KabhiAlvidaNaaKehna,MOVIE,2006,Drama,IN,6.0,9.421
tm24576,Naruto:GuardiansoftheCrescentMoonKingdom,MOVIE,2006,Action,JP,6.4,58.559
tm30289,JeffDunham:ArguingwithMyself,MOVIE,2006,Comedy,US,8.0,5.406
ts20526,TheGame,SHOW,2006,Drama,US,6.6,12.124
tm32144,WeAreMarshall,MOVIE,2006,Drama,US,7.0,13.173
ts29199,MontyPython'sPersonalBest,SHOW,2006,Comedy,US,7.9,0.6
tm26638,TheTexasChainsawMassacre:TheBeginning,MOVIE,2006,Thriller,US,5.8,57.763
tm252951,Brother'sShadow,MOVIE,2006,Drama,US,6.1,0.999
ts20544,OuranHighSchoolHostClub,SHOW,2006,Comedy,JP,8.2,18.186
tm29555,FriendswithMoney,MOVIE,2006,Comedy,US,5.8,11.86
tm404676,ToandfromNewYork,MOVIE,2006,Genre Unavailable,US,6.5,1.401
ts12724,30Rock,SHOW,2006,Comedy,US,8.3,48.88
tm27911,TheDeparted,MOVIE,2006,Drama,US,8.5,33.795
tm22294,DecktheHalls,MOVIE,2006,Family,US,5.0,11.999
tm27268,MonsterHouse,MOVIE,2006,Animation,US,6.6,51.891
tm23977,Fuga,MOVIE,2006,Music,CL,6.2,2.585
tm24088,ScaryMovie4,MOVIE,2006,Comedy,US,5.1,83.018
tm39487,CatchandRelease,MOVIE,2006,Drama,US,5.9,9.435
tm29731,ChupChupKe,MOVIE,2006,Comedy,IN,6.9,3.942
tm33729,TaxiNo.9211,MOVIE,2006,Drama,IN,7.2,2.636
ts21706,H2O:JustAddWater,SHOW,2006,Scifi,AU,7.2,30.832
tm84316,ShootoutatLokhandwala,MOVIE,2007,Action,IN,7.1,5.534
ts34414,NuevoRicoNuevoPobre,SHOW,2007,Comedy,CO,7.1,13.94
tm241875,Frank&Cindy,MOVIE,2007,Documentation,US,6.9,0.943
tm83175,Welcome,MOVIE,2007,Drama,IN,7.0,8.815
tm81864,TwinsMission,MOVIE,2007,Action,HK,5.2,5.828
tm77348,LifeinaMetro,MOVIE,2007,Drama,IN,7.4,3.965
tm70222,Sivaji:TheBoss,MOVIE,2007,Action,IN,7.5,7.686
tm71119,DeltaFarce,MOVIE,2007,Comedy,US,3.6,10.367
tm65142,OnePiece:TheDesertPrincessandthePirates:AdventureinAlabasta,MOVIE,2007,Comedy,JP,6.9,38.807
ts22011,Heartland,SHOW,2007,Drama,CA,8.4,74.638
tm74402,TheMist,MOVIE,2007,Horror,US,7.1,37.369
tm77863,HoneymoonTravelsPvt.Ltd.,MOVIE,2007,Comedy,IN,6.1,5.216
tm72587,Guru,MOVIE,2007,Romance,IN,7.7,8.071
tm80455,ManoramaSixFeetUnder,MOVIE,2007,Drama,IN,7.6,4.553
tm68191,MyFührer,MOVIE,2007,War,DE,5.5,6.795
tm75022,ZachGalifianakis:LiveatthePurpleOnion,MOVIE,2007,Comedy,US,7.2,4.43
tm83786,LikeStarsonEarth,MOVIE,2007,Drama,IN,8.3,17.66
tm78592,MichaelClayton,MOVIE,2007,Thriller,US,7.2,16.97
ts188031,PinkZone,SHOW,2007,Drama,MX,5.8,0.682
tm78189,TheContractor,MOVIE,2007,Thriller,GB,6.5,15.026
tm77649,Premonition,MOVIE,2007,Thriller,US,5.9,14.21
tm76428,Jackass2.5,MOVIE,2007,Documentation,US,6.5,28.197
tm85563,Ezra,MOVIE,2007,Drama,GB,6.4,2.368
tm76029,UndertheBombs,MOVIE,2007,War,LB,7.0,2.151
tm86189,GoodLuckChuck,MOVIE,2007,Comedy,US,5.6,30.423
tm78671,Cleaner,MOVIE,2007,Thriller,US,6.1,11.509
tm997728,BladeRunner:TheFinalCut,MOVIE,2007,Action,US,6.5,0.055091
ts33559,ShauntheSheep,SHOW,2007,Animation,GB,8.1,31.375
tm81030,TheGoldenCompass,MOVIE,2007,Action,GB,6.1,20.255
tm70807,IAmLegend,MOVIE,2007,Scifi,US,7.2,69.139
tm78919,Mr.Bean'sHoliday,MOVIE,2007,Family,US,6.4,32.512
tm74780,TheBucketList,MOVIE,2007,Drama,US,7.4,22.0
tm75544,DhanDhanaDhanGoal,MOVIE,2007,Drama,IN,5.0,5.282
ts35155,GurrenLagann,SHOW,2007,Action,JP,8.3,27.924
tm78067,TheGirlNextDoor,MOVIE,2007,Crime,US,6.5,13.131
tm79895,Halloween,MOVIE,2007,Horror,US,6.0,38.491
tm85369,Hattrick,MOVIE,2007,Drama,IN,4.3,2.115
ts22018,iCarly,SHOW,2007,Comedy,US,6.7,100.996
tm216753,OldThieves:TheLegendofArtegio,MOVIE,2007,Documentation,MX,8.0,1.743
ts3666,Den-nohCoil,SHOW,2007,Scifi,JP,7.8,13.045
ts22005,TotalDramaIsland,SHOW,2007,War,CA,7.3,16.655
tm76399,ALoveStory,MOVIE,2007,Drama,PH,6.4,2.011
ts17028,DinosaurKing,SHOW,2007,Action,JP,5.6,28.909
tm73058,OmShantiOm,MOVIE,2007,Thriller,IN,6.7,11.847
tm80059,NarutoShippudentheMovie,MOVIE,2007,Animation,JP,6.7,316.471
ts14102,BoontheGo!,SHOW,2007,Animation,CA,4.2,1.52
tm76835,JabWeMet,MOVIE,2007,Romance,IN,7.9,8.69
tm71558,TheLegendoftheNahuala,MOVIE,2007,Fantasy,MX,6.1,47.66
tm31335,GolmaalReturns,MOVIE,2008,Comedy,IN,5.1,6.084
tm37945,RockOn!!,MOVIE,2008,Drama,IN,7.7,4.956
tm26897,QuantumofSolace,MOVIE,2008,Thriller,GB,6.6,31.298
tm31564,Linewatch,MOVIE,2008,Thriller,US,5.4,3.972
tm29737,Rambo,MOVIE,2008,Action,DE,7.0,72.224
tm41953,TimMinchin:SoF**kingRockLive,MOVIE,2008,Comedy,GB,6.5,2.714
tm29269,JodhaaAkbar,MOVIE,2008,Romance,IN,7.5,11.959
tm43179,OyeLucky!LuckyOye!,MOVIE,2008,Comedy,IN,7.7,4.31
tm53999,OpenSeason2,MOVIE,2008,Comedy,US,6.5,18.558
tm28024,AVerySpecialLove,MOVIE,2008,Comedy,PH,6.5,2.281
tm308960,GinaYashere:SkinnyB*tch,MOVIE,2008,Comedy,GB,6.5,0.955
tm45454,GetSmart,MOVIE,2008,Comedy,US,6.5,22.421
ts21740,BlackButler,SHOW,2008,Scifi,JP,8.2,36.122
tm29028,SaltofThisSea,MOVIE,2008,Drama,BE,6.8,1.738
tm59880,MikeBirbiglia:WhatIShouldHaveSaidWasNothing,MOVIE,2008,Comedy,US,7.6,3.826
ts22099,TheSpectacularSpider-Man,SHOW,2008,Action,US,8.3,41.509
tm56428,TrailerParkBoys:SayGoodnighttotheBadGuys,MOVIE,2008,Comedy,CA,7.8,4.344
ts18653,ChhotaBheem,SHOW,2008,Animation,IN,4.1,1.504
tm39828,Semi-Pro,MOVIE,2008,Comedy,US,5.8,12.789
tm46867,Kuselan,MOVIE,2008,Drama,IN,4.8,1.006
tm52352,ThisIstheLife,MOVIE,2008,Music,US,6.3,1.859
ts15986,DeadSet,SHOW,2008,Scifi,GB,7.6,9.68
ts4866,FatedtoLoveYou,SHOW,2008,Comedy,TW,7.4,4.692
tm38896,FromWithin,MOVIE,2008,Horror,US,5.6,7.282
ts82592,TheTruth,SHOW,2008,Thriller,SG,6.5,0.6
tm54147,Dostana,MOVIE,2008,Drama,IN,6.5,8.613
ts74931,KungFuPandaAwesomeSecrets,SHOW,2008,Action,US,7.1,0.6
tm40009,21,MOVIE,2008,Crime,US,6.8,27.013
tm36636,CKkompany,MOVIE,2008,Comedy,IN,5.5,1.831
tm34524,"OnePiece:EpisodeofChopperPlus:BloomintheWinter,MiracleCherryBlossom",MOVIE,2008,Action,JP,7.0,51.441
ts26322,Toradora!,SHOW,2008,Animation,JP,8.0,24.352
ts1464,TheCartel,SHOW,2008,Action,CO,8.0,189.665
ts27459,TheLegendofBruceLee,SHOW,2008,Action,CN,7.0,21.479
tm598375,ChhotaBheemAurKrishna,MOVIE,2008,Fantasy,IN,6.4,1.113
tm36164,NarutoShippudentheMovie:Bonds,MOVIE,2008,Fantasy,JP,6.8,109.752
tm62369,Connected,MOVIE,2008,Thriller,CN,6.6,4.903
tm32915,EMI,MOVIE,2008,Comedy,IN,4.4,1.507
tm44530,Fashion,MOVIE,2008,Drama,IN,6.9,7.048
tm52176,WelcometoSajjanpur,MOVIE,2008,Comedy,IN,6.9,1.823
tm49865,Aamir,MOVIE,2008,Thriller,IN,7.6,4.053
ts21197,Merlin,SHOW,2008,Action,GB,7.9,74.931
ts25765,VampireKnight,SHOW,2008,Animation,JP,7.3,17.547
ts38159,Wakfu,SHOW,2008,Action,FR,8.1,19.736
tm34846,BleachtheMovie:FadetoBlack,MOVIE,2008,Fantasy,JP,7.1,40.732
tm33067,Race,MOVIE,2008,Drama,IN,7.0,5.732
tm30205,IpMan,MOVIE,2008,Drama,HK,8.0,21.074
tm34924,BeastStalker,MOVIE,2008,Thriller,HK,6.8,4.046
ts25707,TheLittleNyonya,SHOW,2008,Drama,SG,6.5,4.06
tm44378,TonyManero,MOVIE,2008,Drama,CL,6.8,3.891
tm27484,KismatKonnection,MOVIE,2008,Romance,IN,5.3,4.743
tm700,"10,000BC",MOVIE,2008,Action,US,5.1,24.671
tm26327,TheHurtLocker,MOVIE,2008,Thriller,US,7.5,28.341
tm41508,FirstSunday,MOVIE,2008,Comedy,US,4.5,8.809
tm30603,Hancock,MOVIE,2008,Fantasy,US,6.4,121.985
tm352243,InterviewwithaSerialKiller,MOVIE,2008,Documentation,US,5.9,1.378
ts4,BreakingBad,SHOW,2008,Drama,US,9.5,353.848
tm418157,MontyPythonConquersAmerica,MOVIE,2008,Documentation,Country Unavailable,6.5,2.177
tm57586,MissionIstaanbul,MOVIE,2008,Action,IN,3.4,1.009
tm38454,JeffDunham'sVerySpecialChristmasSpecial,MOVIE,2008,Comedy,US,7.4,2.581
ts56595,Cocomong,SHOW,2008,Animation,Country Unavailable,5.6,1.831
tm42877,Wanted,MOVIE,2008,Action,DE,6.7,33.101
tm39557,JaaneTu...YaJaaneNa,MOVIE,2008,Drama,IN,7.4,7.196
tm35652,MumbaiMeriJaan,MOVIE,2008,Drama,IN,7.7,2.955
ts40702,TheUltimatum,SHOW,2009,Drama,SG,5.4,1.529
tm140653,LookforaStar,MOVIE,2009,Comedy,HK,5.6,2.345
tm237621,TheFigurine(Araromire),MOVIE,2009,Horror,NG,4.4,1.525
tm154375,MainAurrMrsKhanna,MOVIE,2009,Drama,IN,3.4,2.81
tm155774,PomegranatesandMyrrh,MOVIE,2009,Drama,FR,6.2,2.784
tm152413,Talentime,MOVIE,2009,Drama,MY,7.4,1.387
tm628693,"DoPaiseKiDhoop,ChaarAaneKiBaarish",MOVIE,2009,Drama,IN,6.5,1.299
ts23353,Together,SHOW,2009,Drama,SG,6.5,0.628
tm130999,DhoondteRehJaaoge,MOVIE,2009,Comedy,IN,5.6,2.528
tm142153,Kisaan,MOVIE,2009,Drama,IN,5.5,1.844
ts44053,TheQinEmpire,SHOW,2009,War,CN,6.5,22.627
tm144835,Sergio,MOVIE,2009,Documentation,US,7.4,2.51
ts23797,Black&White,SHOW,2009,Action,TW,7.6,3.208
tm154802,Agyaat,MOVIE,2009,Horror,IN,2.9,2.599
ts1413,Autumn'sConcerto,SHOW,2009,Drama,TW,7.8,7.776
tm340006,Banyuki,MOVIE,2009,Drama,JP,7.1,0.843
tm144263,AageySeRight,MOVIE,2009,Comedy,IN,5.2,1.216
tm143510,HarishchandrachiFactory,MOVIE,2009,Comedy,IN,8.4,2.115
ts23808,MontyPython:AlmosttheTruth(TheLawyer'sCut),SHOW,2009,Comedy,US,8.1,2.422
tm148041,What'sYourRaashee?,MOVIE,2009,Comedy,IN,4.8,1.912
ts98353,DreamWorksSpookyStories,SHOW,2009,Animation,US,6.2,0.88
tm147494,NarutoShippudentheMovie:TheWillofFire,MOVIE,2009,Action,JP,7.0,101.203
tm147686,KevinHart:I'maGrownLittleMan,MOVIE,2009,Comedy,US,7.5,6.236
tm139349,JimGaffigan:KingBaby,MOVIE,2009,Comedy,US,7.7,4.283
tm131038,PublicEnemies,MOVIE,2009,Action,US,7.0,85.039
ts21695,Iris,SHOW,2009,Action,KR,7.8,9.239
ts23319,TimmyTime,SHOW,2009,Animation,GB,6.9,14.959
ts72322,TheMafiaDolls,SHOW,2009,Drama,CO,6.6,27.667
tm150260,CloudywithaChanceofMeatballs,MOVIE,2009,Animation,US,6.9,58.945
tm138497,TrailerParkBoys:CountdowntoLiquorDay,MOVIE,2009,Comedy,CA,7.3,4.683
tm133374,TheBlindSide,MOVIE,2009,Drama,US,7.6,63.663
tm141390,Fridaythe13th,MOVIE,2009,Horror,US,5.5,45.551
tm135451,GiftedHands:TheBenCarsonStory,MOVIE,2009,Drama,US,7.6,43.409
tm142564,3Idiots,MOVIE,2009,Drama,IN,8.4,44.999
ts1893,Ben&Holly'sLittleKingdom,SHOW,2009,Animation,GB,7.4,11.735
ts20535,TheGarfieldShow,SHOW,2009,Animation,US,5.4,25.677
tm130574,DidYouHearAbouttheMorgans?,MOVIE,2009,Comedy,US,4.9,12.459
ts21688,BoysOverFlowers,SHOW,2009,Comedy,KR,7.9,80.384
tm141707,BloodandBone,MOVIE,2009,Thriller,US,6.7,33.787
ts23835,MashaandtheBear,SHOW,2009,Family,RU,7.5,38.171
tm147211,TheMenWhoStareatGoats,MOVIE,2009,Comedy,US,6.2,19.022
ts12815,BigTimeRush,SHOW,2009,Family,US,6.3,55.706
tm134235,OnePiece:StrongWorld,MOVIE,2009,Fantasy,JP,7.5,39.946
tm154187,SherlockHolmes,MOVIE,2009,Crime,AU,7.6,43.297
tm170873,MySuicide,MOVIE,2009,Drama,US,7.0,2.951
ts23752,MidnightDiner,SHOW,2009,Drama,JP,8.6,7.356
tm155761,AjabPremKiGhazabKahani,MOVIE,2009,Comedy,IN,6.3,6.675
ts8308,Community,SHOW,2009,Comedy,US,8.5,42.357
tm156575,Billu,MOVIE,2009,Drama,IN,6.3,7.028
tm134407,Dev.D,MOVIE,2009,Comedy,IN,7.9,7.069
tm129971,LuckbyChance,MOVIE,2009,Romance,IN,7.1,4.932
tm145243,WakeUpSid,MOVIE,2009,Comedy,IN,7.6,5.035
ts21247,TheVampireDiaries,SHOW,2009,Drama,US,7.7,479.354
tm150521,Accident,MOVIE,2009,Action,HK,6.6,5.165
tm352863,Splatter,MOVIE,2009,Horror,US,6.5,0.989
tm146887,Delhi-6,MOVIE,2009,Drama,IN,6.1,2.951
ts74928,Einsatzgruppen:TheNaziDeathSquads,SHOW,2009,Documentation,FR,7.6,1.649
tm152724,Kurbaan,MOVIE,2009,Thriller,IN,5.7,4.865
tm149209,Kaminey,MOVIE,2009,Crime,IN,7.4,6.585
tm92671,OnceaGangster,MOVIE,2010,Comedy,HK,5.7,3.253
tm101540,WellDoneAbba,MOVIE,2010,Comedy,IN,7.2,1.798
tm90864,DueDate,MOVIE,2010,Comedy,US,6.5,36.06
ts9,TheWalkingDead,SHOW,2010,Action,US,8.2,597.277
ts288536,TheGreatBritishBakingShow,SHOW,2010,Reality,GB,8.6,5.581
tm168751,StrayBullet,MOVIE,2010,Drama,LB,6.3,0.958
ts6644,Borgen,SHOW,2010,Drama,DK,8.5,51.118
tm88045,HowDoYouKnow,MOVIE,2010,Comedy,US,5.4,9.889
ts30356,Octonauts,SHOW,2010,Action,GB,7.6,40.327
tm1077037,ChhotaBheem&Krishna:Pataliputra-CityoftheDead,MOVIE,2010,Animation,IN,6.5,0.6
tm639940,TangowithMe,MOVIE,2010,Drama,US,6.3,0.6
ts30311,Victorious,SHOW,2010,Comedy,US,6.9,71.494
ts82583,TheFamilyCourt,SHOW,2010,Drama,SG,6.5,1.4
ts124246,MightyRaju,SHOW,2010,Animation,IN,4.3,1.225
tm93055,GrownUps,MOVIE,2010,Comedy,US,5.9,98.37
ts29581,Unriddle,SHOW,2010,Thriller,SG,8.0,0.6
tm101249,CopOut,MOVIE,2010,Crime,US,5.5,13.63
tm95507,ChancePeDance,MOVIE,2010,Drama,IN,4.8,3.357
tm101914,TheFighter,MOVIE,2010,Drama,US,6.5,17.007
tm88465,Insidious,MOVIE,2010,Horror,CA,6.8,99.129
tm481594,BheemvsAliens,MOVIE,2010,Animation,Country Unavailable,7.6,0.6
ts21544,Transformers:Prime,SHOW,2010,Action,US,7.9,28.925
ts30313,Offspring,SHOW,2010,Drama,AU,8.3,10.243
tm95252,TheBookofEli,MOVIE,2010,Scifi,US,6.8,30.476
tm92641,Inception,MOVIE,2010,Action,US,8.8,108.284
ts21511,MyLittlePony:FriendshipIsMagic,SHOW,2010,Comedy,CA,7.6,52.369
tm94606,LetMeIn,MOVIE,2010,Drama,GB,7.1,22.791
tm102337,ANightmareonElmStreet,MOVIE,2010,Horror,US,5.2,39.672
tm97070,LifeAsWeKnowIt,MOVIE,2010,Comedy,US,6.5,40.534
tm102848,PeepliLive,MOVIE,2010,Drama,IN,7.4,3.404
tm97982,DoDooniChaar,MOVIE,2010,Drama,IN,7.5,1.559
ts44663,Oscar'sOasis,SHOW,2010,Animation,FR,7.4,4.963
tm98975,Guzaarish,MOVIE,2010,Romance,IN,7.4,5.554
ts178360,Elcartel2-Laguerratotal,SHOW,2010,Horror,CO,6.7,0.6
tm101609,Raajneeti,MOVIE,2010,Drama,IN,7.1,3.761
tm92977,Ishqiya,MOVIE,2010,Thriller,IN,7.3,3.912
tm95434,LoveinaPuff,MOVIE,2010,Romance,HK,7.1,3.347
tm91323,IHateLuvStorys,MOVIE,2010,Comedy,IN,5.6,6.801
tm106625,"LSD:Love,SexaurDhokha",MOVIE,2010,Drama,IN,7.2,3.126
tm99450,BreakKeBaad,MOVIE,2010,Comedy,IN,5.1,3.068
tm104349,TheUnjust,MOVIE,2010,Thriller,KR,6.6,5.963
tm184732,DhobiGhat,MOVIE,2010,Drama,IN,7.0,7.689
tm103133,KarthikCallingKarthik,MOVIE,2010,Thriller,IN,7.1,7.725
tm101684,RomantikKomedi,MOVIE,2010,Comedy,TR,5.3,4.254
tm103095,IpMan2,MOVIE,2010,Drama,HK,7.5,4.516
tm96168,OnceUponaTimeinMumbaai,MOVIE,2010,Thriller,IN,7.4,4.465
tm93612,BleachtheMovie:HellVerse,MOVIE,2010,Fantasy,JP,7.4,53.143
tm96037,NarutoShippudentheMovie:TheLostTower,MOVIE,2010,Animation,JP,6.8,97.631
tm98475,WeAreFamily,MOVIE,2010,Drama,IN,5.6,2.767
tm99776,WhitneyCummings:MoneyShot,MOVIE,2010,Comedy,US,6.2,2.718
tm104880,LouisC.K.:Hilarious,MOVIE,2010,Comedy,US,8.4,5.717
ts56589,TayotheLittleBus,SHOW,2010,Animation,KR,5.3,4.871
ts30288,MobileSuitGundamUnicorn,SHOW,2010,Scifi,JP,7.8,10.936
tm100106,MyAmnesiaGirl,MOVIE,2010,Comedy,PH,6.7,2.228
ts8614,Breakout,SHOW,2010,Drama,SG,6.7,1.546
tm101334,DeathataFuneral,MOVIE,2010,Comedy,US,5.7,15.989
ts121176,DreamWorksShrek'sSwampStories,SHOW,2010,Comedy,US,6.5,5.014
tm97544,AlphaandOmega,MOVIE,2010,Animation,CA,5.1,13.523
tm100015,Takers,MOVIE,2010,Action,US,6.2,15.872
ts42914,ZigandSharko,SHOW,2010,Comedy,FR,6.8,19.476
tm100688,EventheRain,MOVIE,2010,Drama,FR,7.4,8.526
tm103732,Udaan,MOVIE,2010,Drama,IN,8.1,5.019
tm91046,"Cairo6,7,8",MOVIE,2010,Drama,EG,7.4,4.431
tm91176,Ijé:TheJourney,MOVIE,2010,Drama,NG,6.2,1.394
tm95238,TheBoyWhoCriedWerewolf,MOVIE,2010,Fantasy,US,5.9,17.774
ts12444,TheFierceWife,SHOW,2010,Drama,TW,6.8,3.995
ts37864,TheGlamorousImperialConcubine,SHOW,2011,Drama,CN,6.8,3.417
tm166740,ChhotaBheem&KrishnainMayanagari,MOVIE,2011,Animation,IN,8.7,1.028
ts34151,TIGER&BUNNY,SHOW,2011,Scifi,JP,7.3,8.393
tm161904,Bully,MOVIE,2011,Drama,US,7.4,6.651
tm164353,Singham,MOVIE,2011,Drama,IN,6.8,7.066
tm164090,LavellCrawford:CanaBrotherGetSomeLove?,MOVIE,2011,Comedy,US,6.9,2.301
tm166810,Michael,MOVIE,2011,Drama,IN,5.3,0.823
ts33349,RobocarPoli,SHOW,2011,Animation,KR,6.0,11.341
tm182125,ZindagiNaMilegiDobara,MOVIE,2011,Romance,IN,8.1,11.997
ts32460,InbornPair,SHOW,2011,Drama,TW,7.1,4.989
ts34737,LaReinadelSur,SHOW,2011,Drama,MX,8.0,108.286
tm169128,AnElf'sStory,MOVIE,2011,Scifi,US,5.1,2.874
ts44064,DrunkentoLoveYou,SHOW,2011,Comedy,TW,6.5,3.195
tm174256,RedRidingHood,MOVIE,2011,Fantasy,CA,5.4,24.404
tm170758,Hop,MOVIE,2011,Animation,US,5.4,19.141
ts34921,Wolverine,SHOW,2011,Scifi,JP,6.2,8.022
tm174683,ArthurChristmas,MOVIE,2011,Drama,GB,7.1,22.092
tm172353,BbuddahHogaTerraBaap,MOVIE,2011,Thriller,IN,5.6,2.229
tm173195,TheRite,MOVIE,2011,Drama,US,6.0,22.593
tm180532,Shaitan,MOVIE,2011,Drama,IN,7.2,4.098
ts191698,LittleBabyBum,SHOW,2011,Family,GB,6.4,0.971
tm178395,Hostel:PartIII,MOVIE,2011,Horror,US,6.5,32.7
tm160371,AVeryHarold&KumarChristmas,MOVIE,2011,Comedy,US,6.2,17.242
tm167241,RaginiMMS,MOVIE,2011,Drama,IN,5.1,2.033
tm177958,PyaarKaPunchnama,MOVIE,2011,Romance,IN,7.6,4.851
ts32561,OfficeGirls,SHOW,2011,Comedy,TW,6.8,9.047
ts39112,JustinTime,SHOW,2011,Action,CA,6.0,3.657
tm176507,Jackass3.5,MOVIE,2011,Comedy,US,6.5,19.565
tm159593,NoOneKilledJessica,MOVIE,2011,Drama,IN,7.2,4.471
tm161804,TollBooth,MOVIE,2011,Drama,TR,6.4,2.481
tm165712,TimMinchinandtheHeritageOrchestra:LiveattheRoyalAlbertHall,MOVIE,2011,Comedy,GB,6.5,1.743
tm176111,TheGreatMagician,MOVIE,2011,Thriller,CN,5.9,6.144
tm160021,ABeautifulLife,MOVIE,2011,Drama,HK,6.7,8.025
tm178106,ChillarParty,MOVIE,2011,Comedy,IN,7.5,2.552
tm183037,Don2,MOVIE,2011,Action,IN,7.0,9.333
tm172883,Game,MOVIE,2011,Thriller,IN,5.2,4.612
tm169053,ShorintheCity,MOVIE,2011,Drama,IN,7.2,4.11
tm170395,Sniper:Reloaded,MOVIE,2011,Drama,US,6.5,13.983
tm174518,Bodyguard,MOVIE,2011,Drama,IN,4.6,7.661
tm183176,ASecondChance,MOVIE,2011,Drama,AU,4.7,6.388
tm176128,Don'tGoBreakingMyHeart,MOVIE,2011,Romance,HK,6.5,3.662
tm1096916,TheTrialofAdolfEichmann,MOVIE,2011,Documentation,FR,7.5,1.241
tm181856,JeffDunham:ControlledChaos,MOVIE,2011,Comedy,US,7.4,2.89
tm177044,NarutoShippudentheMovie:BloodPrison,MOVIE,2011,Action,JP,7.1,184.852
tm179451,7KhoonMaaf,MOVIE,2011,Thriller,IN,6.2,5.469
tm174190,Undefeated,MOVIE,2011,Documentation,US,7.7,6.591
tm177258,DelhiBelly,MOVIE,2011,Comedy,IN,7.5,6.638
ts58528,InsideWestCoastCustoms,SHOW,2011,Reality,US,7.3,4.71
ts35426,LEGOCity,SHOW,2011,Animation,GB,5.0,1.403
tm160361,APrincessforChristmas,MOVIE,2011,Family,US,6.3,22.33
ts34740,MyBabysitter'saVampire,SHOW,2011,Scifi,CA,6.9,25.428
ts278,BlackMirror,SHOW,2011,Drama,GB,8.8,90.552
tm175909,TheDirtyPicture,MOVIE,2011,Drama,IN,6.6,7.209
tm166978,Mission:Impossible-GhostProtocol,MOVIE,2011,Thriller,US,7.4,76.839
ts20564,NewGirl,SHOW,2011,Comedy,US,7.7,72.923
ts33338,TopBoy,SHOW,2011,Drama,GB,8.4,14.536
ts60663,TheIn-Laws,SHOW,2011,Family,SG,6.5,1.771
tm170442,MarginCall,MOVIE,2011,Thriller,US,7.1,14.851
ts6506,TheBorgias,SHOW,2011,Drama,HU,7.9,18.887
tm159623,NoOtherWoman,MOVIE,2011,Romance,PH,5.9,1.583
tm182026,Zokkomon,MOVIE,2011,Fantasy,IN,4.0,1.927
tm481509,ChhotaBheemMasterofShaolin,MOVIE,2011,Animation,Country Unavailable,6.1,0.6
tm178201,SherlockHolmes:AGameofShadows,MOVIE,2011,Action,GB,7.4,51.119
ts81858,Larva,SHOW,2011,Comedy,KR,7.1,9.644
tm165932,Muran,MOVIE,2011,Drama,IN,6.3,1.181
tm161632,TomPapa:LiveinNewYorkCity,MOVIE,2011,Comedy,US,7.2,2.414
tm158304,Contagion,MOVIE,2011,Drama,AE,6.8,33.992
tm171885,KungFuPanda2,MOVIE,2011,Animation,US,7.2,69.551
tm181366,HereComestheRain,MOVIE,2011,Drama,LB,6.3,0.88
ts32835,HunterxHunter,SHOW,2011,Action,JP,9.0,178.265
tm168921,TheSmurfs,MOVIE,2011,Animation,US,5.4,56.324
tm235979,MyFriendPinto,MOVIE,2011,Comedy,IN,5.3,1.489
tm172504,"Darling,Something'sWrongwithYourHead",MOVIE,2011,Drama,PS,6.7,1.666
ts99814,Masameer,SHOW,2011,Comedy,SA,8.2,0.6
tm182586,Silenced,MOVIE,2011,Drama,KR,8.0,32.829
tm1077038,ChhotaBheem:JourneytoPetra,MOVIE,2011,Animation,IN,6.5,0.6
tm106278,EverythingMustGo,MOVIE,2011,Romance,US,6.4,9.825
tm162592,Asmaa,MOVIE,2011,Drama,EG,8.1,2.327
tm167232,Unknown,MOVIE,2011,Thriller,GB,6.8,63.884
tm172211,QuestionMark,MOVIE,2011,Drama,ID,7.0,1.21
